"","SubjID","Image.1","Image.2","Image.3","T2.1","T3.1","T4.1","T.7","gender","age","height","weight","education","marriage","wor.env","environmentalist","gov.staff","smoke","T.35.2","fam.income","Location","Image","sub.topic","topic"
"1456","A20180113A0914","<U+5927><U+6C14><U+6C61><U+67D3>","<U+6C14><U+5019><U+53D8><U+6696>",NA,"1","1",NA,"4","0","63","160","108","5","2",NA,NA,NA,"<U+5426>","1","2","Yangzhou","Image.2.tag","h-1","h"
"1457","A20180113A0921","<U+96FE><U+973E>","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+52A0><U+5F3A><U+7EFF><U+5316><U+5E26><U+7684><U+79CD><U+690D>","1",NA,"1","4","0","21","165","110","6","1",NA,NA,NA,"<U+5426>",NA,"2","Yangzhou","Image.2.tag","d-1","d"
"1458","A20180113A0925","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+6BDB><U+6BDB><U+7EC6><U+96EA>","<U+9E45><U+6BDB><U+5927><U+96EA>","1","1","3","3","1","20","173","120","6","1","1","<U+5426>","0","<U+5426>","0","5","Yangzhou","Image.2.tag","s-1","s"
"1459","A20180113A0926","<U+98CE><U+96E8><U+4EA4><U+52A0>","<U+72C2><U+98CE><U+66B4><U+96E8>","<U+5927><U+96EA><U+7EB7><U+98DE>","3","3","2","3","1","18","175","112","6","1","3","<U+5426>","0","<U+5426>","2","4","Yangzhou","Image.2.tag","s-1","s"
"1460","A20180113A0927","<U+98CE><U+96E8><U+96F7><U+7535>","<U+5927><U+96EA><U+7EB7><U+98DE>","<U+6625><U+6696><U+82B1><U+5F00>","2","3","3","5","1","17","188","160","6","1","3","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.2.tag","s-1","s"
"1461","A20180113A0928","<U+98CE><U+4E91><U+96F7><U+7535>","<U+96F7><U+96E8><U+4EA4><U+52A0>","<U+5927><U+96E8><U+6EC2><U+6CB1>","2","3","3","3","1","17","175","128","6","1","3","<U+662F>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","s-1","s"
"1462","A20180113A0929","<U+5927><U+98CE>","<U+5927><U+96E8>",NA,"2","2","2","4","1","22","1775","154","6","1","3","<U+5426>","0","<U+662F>","0","3","Yangzhou","Image.2.tag","s-1","s"
"1463","A20180113A0930","<U+5168><U+56FD><U+6C14><U+6E29><U+53D8><U+6696>","<U+96FE><U+973E>","<U+5C3E><U+6C14><U+91CD>","2","1","2","3","0","18","163",NA,"5","1","1","<U+662F>","0","<U+5426>","0","3","Yangzhou","Image.2.tag","c-1","c"
"1464","A20180113A0931","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+51AC><U+6696><U+590F><U+51C9>","<U+503E><U+76C6><U+5927><U+96E8>","1",NA,"1","4","1","20","172","110","6","1",NA,"<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.2.tag","s-5","s"
"1465","A20180113A0932","<U+98CE><U+96E8><U+4EA4><U+52A0>","<U+72C2><U+98CE><U+66B4><U+96E8>","<U+66B4><U+98CE><U+9AA4><U+96E8>","3","1","2","5","1","19","171","180","6","1",NA,"<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.2.tag","s-1","s"
"1466","A20180113A0933","<U+672A><U+96E8><U+7EF8><U+7F2A>","<U+503E><U+76C6><U+5927><U+96E8>","<U+5927><U+96E8><U+5982><U+6D77>","1","3","3","4","1","19","181","170","4","1","3","<U+5426>","0","<U+5426>","2","3","Yangzhou","Image.2.tag","s-1","s"
"1467","A20180114A0900","<U+7535><U+95EA><U+96F7><U+9E23>","<U+98CE><U+96E8><U+4EA4><U+52A0>","<U+503E><U+76C6><U+5927><U+96E8>","1","1","2","4","1","16","175","180","5","1",NA,"<U+5426>","0","<U+5426>","2","3","Yangzhou","Image.2.tag","s-1","s"
"1468","A20180114A0902","<U+72C2><U+98CE><U+66B4><U+96E8>","<U+7535><U+95EA><U+96F7><U+9E23>","<U+98CE><U+96E8><U+4EA4><U+52A0>","1","1","3","5","1","20","182","130","6","1","1","<U+5426>","0","<U+5426>","6","5","Yangzhou","Image.2.tag","s-1","s"
"1469","A20180114A0903","<U+72C2><U+98CE><U+66B4><U+96E8>","<U+503E><U+76C6><U+5927><U+96E8>","<U+98CE><U+96EA><U+4EA4><U+52A0>","1","1",NA,"3","1","19","173","96","6","1","3","<U+5426>","0","<U+5426>","6","3","Yangzhou","Image.2.tag","s-1","s"
"1470","A20180114A0904","<U+98CE><U+96E8><U+4EA4><U+52A0>","<U+51B0><U+5929><U+96EA><U+5730>","<U+843D><U+53F6><U+77E5><U+79CB>","3","1","1","5","1","15","185","156","4","1","3","<U+5426>","0","<U+5426>","4","3","Yangzhou","Image.2.tag","s-1","s"
"1471","A20180114A0905","<U+98CE><U+96E8><U+4EA4><U+52A0>","<U+7535><U+95EA><U+96F7><U+9E23>","<U+98CE><U+548C><U+65E5><U+4E3D>","3","3","3","4","1","15","178","140","4","1","1","<U+5426>","0","<U+5426>","5","2","Yangzhou","Image.2.tag","s-1","s"
"1472","A20180114A0906","<U+7535><U+95EA><U+96F7><U+9E23>","<U+98CE><U+96E8><U+4EA4><U+52A0>","<U+503E><U+76C6><U+5927><U+96E8>","2","1","2","5","1","19","170","159","6","1","1","<U+5426>","0","<U+5426>","2","4","Yangzhou","Image.2.tag","s-1","s"
"1473","A20180114A0907","<U+7535><U+95EA><U+96F7><U+9E23>","<U+9E45><U+6BDB><U+5927><U+96EA>","<U+98CE><U+96E8><U+4EA4><U+52A0>","1","1","1","5","1","20","175","120","4","1","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.2.tag","s-1","s"
"1474","A20180114A0908","<U+72C2><U+98CE><U+66B4><U+96E8>","<U+9E45><U+6BDB><U+5927><U+96EA>","<U+98CE><U+96EA><U+4EA4><U+52A0>","1","3","2","5","1","20","175","120","6","1","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.2.tag","s-1","s"
"1475","A20180114A0909","<U+611F><U+5192><U+81EA><U+884C><U+8D2D><U+836F>","<U+54B3><U+55FD><U+6BCF><U+665A><U+5403><U+751F><U+68A8>","<U+78B0><U+4F24><U+4F7F><U+7528><U+836F><U+818F>","2","2","2","5","1","73","170","148","6","2",NA,NA,NA,"<U+5426>","0","4","Yangzhou","Image.2.tag","f-4","f"
"1476","A20180114A0910","<U+96FE><U+973E><U+5BF9><U+8EAB><U+4F53><U+4E0D><U+597D>","<U+96FE><U+973E><U+5BF9><U+8EAB><U+4F53><U+4E0D><U+597D>",NA,"2","1",NA,"5","0","56","155","120","3","2","3",NA,NA,"<U+5426>","1","5","Yangzhou","Image.2.tag","e-2","e"
"1477","A20180114A0912","<U+5BD2><U+98CE><U+51DB><U+51BD><U+6570><U+4E5D><U+4E25><U+5BD2>","<U+5929><U+5BD2><U+51B7><U+5F00><U+6696><U+6C14>","<U+591A><U+6D3B><U+52A8><U+591A><U+4FDD><U+6696>","3","2","2","5","0","67","162","120","5","1",NA,NA,NA,"<U+5426>","2","6","Yangzhou","Image.2.tag","f-3","f"
"1478","A20180114A0913","<U+4E07><U+91CC><U+65E0><U+4E91>","<U+9634><U+51B7><U+96BE><U+53D7>","<U+8DEF><U+6ED1><U+5C0F><U+5FC3>","1","1","1","2","1","68","171","160","7","2",NA,NA,"1","<U+5426>","1","5","Yangzhou","Image.2.tag","t-1","t"
"1479","A20180114A0914","<U+73AF><U+5883><U+6C61><U+67D3>","<U+96FE><U+973E>",NA,"2","3","1","5",NA,"65","162","130","3","2",NA,NA,NA,"<U+5426>","1","4","Yangzhou","Image.2.tag","c-1","c"
"1480","A20180114A0915","<U+96FE><U+973E><U+5BF9><U+8EAB><U+4F53><U+4E0D><U+597D>","<U+96FE><U+973E><U+5BF9><U+8EAB><U+4F53><U+4E0D><U+597D>",NA,NA,NA,"1","5","0","56","160","90","6","2",NA,"<U+5426>","0","<U+5426>","1","5","Yangzhou","Image.2.tag","e-2","e"
"1481","A20180114A0917","<U+73AF><U+5883><U+6C61><U+67D3>","<U+96FE><U+973E>",NA,"2","3","1","4","0","50","158","130","4","2",NA,"<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","c-1","c"
"1482","A20180114A0918","<U+96FE><U+973E><U+5BF9><U+8EAB><U+4F53><U+4E0D><U+597D>","<U+96FE><U+973E><U+5BF9><U+8EAB><U+4F53><U+4E0D><U+597D>",NA,"2","3","1","5","0","68","156","130","3","2",NA,NA,NA,"<U+5426>","1","3","Yangzhou","Image.2.tag","e-2","e"
"1483","A20180114A0919","<U+96FE><U+973E>","<U+6216><U+51B7><U+6216><U+70ED>","<U+6C14><U+6E29><U+6781><U+5EA6><U+4E0B><U+964D>","2",NA,"1","4","0","55","165","130","6","2","3","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.2.tag","z","t"
"1484","A20180114A0922","<U+96FE><U+973E>","<U+82B1><U+7C89><U+8FC7><U+654F>","<U+5EFA><U+7B51><U+5783><U+573E>","2",NA,"1","5","0","65","155","110","3","2","3","<U+5426>",NA,"<U+5426>","1","4","Yangzhou","Image.2.tag","e-2","e"
"1485","A20180114A0924","<U+96FE><U+973E>","<U+653E><U+70DF><U+82B1><U+97AD><U+7AF9>","<U+5E94><U+7981><U+653E><U+70DF><U+82B1><U+97AD><U+70AE>","1","1","2","4","0","63","163","148","4","2",NA,NA,NA,"<U+5426>","1","4","Yangzhou","Image.2.tag","g-2","g"
"1486","A20180114A0925","<U+6709><U+65E0><U+4F24><U+5BB3>","<U+81EA><U+6211><U+4FDD><U+62A4><U+610F><U+8BC6>","<U+589E><U+51CF><U+8863><U+670D>","2","1","3","4","0","60","159","105","5","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.2.tag","f-4","f"
"1487","A20180114A0929","<U+96FE><U+973E>","<U+82B1><U+7C89><U+8FC7><U+654F>",NA,NA,NA,"3","5","0","68","157","112","6","2","3",NA,NA,"<U+5426>","0","4","Yangzhou","Image.2.tag","e-2","e"
"1488","A20180114A0931","<U+96FE><U+973E>","<U+82B1><U+7C89><U+8FC7><U+654F>","<U+5EFA><U+7B51><U+5783><U+573E>","2","1",NA,"5","0","59","159","103","4","2","1",NA,NA,"<U+5426>","0","4","Yangzhou","Image.2.tag","e-2","e"
"1489","D20180113A0928","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+5168><U+7403><U+53D8><U+6696>","<U+96FE><U+973E>","1","3","3","3","0","32","165","120","7","2",NA,"<U+5426>","1","<U+5426>","1","5","Yangzhou","Image.2.tag","h-1","h"
"1490","D20180113A0935","<U+54B3><U+55FD>","<U+9F3B><U+708E>","<U+54BD><U+708E>","2","1","1","4","0","56","165","118","3","2","1","<U+5426>","0","<U+5426>","2","3","Yangzhou","Image.2.tag","e-2","e"
"1491","D20180113A0937","<U+51B7><U+6696><U+4E0D><U+7A33><U+5B9A>","<U+80FD><U+6E90><U+6D88><U+8D39>","<U+5927><U+6C14><U+6C61><U+67D3>","2","1","3","4","0","70","158","124","3","2","1",NA,NA,"<U+5426>","1","3","Yangzhou","Image.2.tag","d-2","d"
"1492","D20180113A0938","<U+5927><U+96FE>","<U+72C2><U+98CE>","<U+5927><U+96EA>","1","1","3","5","0","41","162","102","5","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","s-1","s"
"1493","D20180113A0939","<U+96FE><U+973E>","<U+6E29><U+5DEE>","<U+5168><U+7403><U+6C14><U+6E29><U+53D8><U+6696>","2","1","1","5","0","37","162","118","6","2","3","<U+662F>","0","<U+5426>","1","5","Yangzhou","Image.2.tag","z","t"
"1494","D20180113A0942","<U+78A7><U+7A7A><U+4E07><U+91CC>","<U+66B4><U+98CE><U+9AA4><U+96E8>","<U+51B0><U+96EA><U+4E25><U+5BD2>","2","1","2","4","0","50","156","105","4","2","3","<U+5426>","0","<U+5426>",NA,"3","Yangzhou","Image.2.tag","s-1","s"
"1495","D20180113A0944","<U+6EF4><U+6C34><U+6210><U+51B0>","<U+6C99><U+5C18><U+5F25><U+6F2B>","<U+6C61><U+6C34><U+6210><U+6CB3>","2","1","1","4","1","30","175","140","6","2","1",NA,NA,"<U+5426>","1","3","Yangzhou","Image.2.tag","a-8","a"
"1496","D20180113A0945","<U+6D77><U+6C34><U+4E0A><U+5347>","<U+6C99><U+5C18><U+5929><U+6C14>","<U+6C61><U+6C34><U+6210><U+6CB3>","2","2","1","4","1","52","168","140","3","2","3",NA,NA,"<U+5426>","2","3","Yangzhou","Image.2.tag","a-8","a"
"1497","D20180113A0947","<U+96FE><U+973E>","<U+6E29><U+5DEE>","<U+6C14><U+5019><U+53D8><U+5316>","2","3","1","4","1","60","175","140","3","2","3","<U+5426>","0","<U+662F>",NA,"4","Yangzhou","Image.2.tag","z","t"
"1498","D20180113A0948","<U+6C14><U+5019><U+53D8><U+6696>","<U+96FE><U+973E>","<U+6E29><U+5BA4><U+6548><U+5E94>","3","3","3","3","1","60","170","140","3","2",NA,"<U+5426>","0","<U+5426>","1","5","Yangzhou","Image.2.tag","c-1","c"
"1499","D20180113A0951","<U+54B3><U+55FD>","<U+54BD><U+708E>","<U+9F3B><U+708E>","2","1","1","4","0","51","157","105","3","2","3",NA,NA,"<U+5426>","0","3","Yangzhou","Image.2.tag","e-2","e"
"1500","D20180113A0952","<U+72C2><U+98CE>","<U+6253><U+96F7>","<U+95EA><U+7535>",NA,"1",NA,"1","1","62","160","130","3","2","1",NA,NA,"<U+662F>",NA,"3","Yangzhou","Image.2.tag","s-1","s"
"1501","D20180113A0953","<U+6253><U+96F7>","<U+95EA><U+7535>","<U+66B4><U+96E8>","1","1","3","4","0","62","152","92","3","2","3","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.2.tag","s-1","s"
"1502","D20180113A0954","<U+6253><U+96F7>","<U+95EA><U+7535>","<U+66B4><U+96E8>","2","2","3","5","0","71","156","124","5","2","3",NA,"0","<U+5426>","0","4","Yangzhou","Image.2.tag","s-1","s"
"1503","D20180113A0956","<U+72C2><U+98CE>","<U+66B4><U+96E8>","<U+70ED><U+6D6A>","2","1","3","3","0","65","168","120","3","2",NA,NA,NA,"<U+5426>","2","5","Yangzhou","Image.2.tag","s-1","s"
"1504","D20180113A0958","<U+95EA><U+7535>","<U+5927><U+98CE>",NA,"2","2","3","5","0","71","154","160","1","4","1",NA,NA,"<U+5426>",NA,"3","Yangzhou","Image.2.tag","s-1","s"
"1505","D20180113A1000","<U+72C2><U+98CE>","<U+66B4><U+96E8>","<U+70ED><U+6D6A>","1","1",NA,"4","0","29","163","130","6","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.2.tag","s-1","s"
"1506","D20180113A1020","<U+72C2><U+98CE><U+66B4><U+96E8>","<U+7535><U+95EA><U+96F7><U+9E23>",NA,"1","1","1","3","0","39","160","110","6","2","1","<U+5426>","1","<U+5426>","1","4","Yangzhou","Image.2.tag","s-1","s"
"1507","D20180113A1130","<U+4E00><U+53F6><U+77E5><U+79CB>","<U+6EF4><U+6C34><U+6210><U+51B0>","<U+4E4D><U+6696><U+8FD8><U+5BD2>","2","1","2","5","0","31","168","108","7","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.2.tag","s-5","s"
"1508","D20180113A1135","<U+72C2><U+98CE>","<U+6253><U+96F7>",NA,NA,NA,"2","5","1","48","169","158","4","2","1","<U+5426>","0","<U+5426>",NA,"1","Yangzhou","Image.2.tag","s-1","s"
"1509","D20180114A0925","<U+96FE><U+973E>","<U+6C14><U+6E29><U+4E0A><U+5347>","<U+51B0><U+5C71><U+878D><U+5316>","2","3","3","3","0","35","162","110","6","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.2.tag","t-2","t"
"1510","D20180114A0926","<U+73AF><U+4FDD>","<U+51CF><U+5C11><U+6392><U+653E>",NA,"2","2","1","5","1","65","175","145","4","2","3",NA,NA,"<U+662F>","1","5","Yangzhou","Image.2.tag","g-1","g"
"1511","D20180114A0927","<U+96FE><U+973E>","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+6CB3><U+6C34><U+81ED><U+5473>","2","3","1","4","1","65","178","126","4","2",NA,"<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","d-1","d"
"1512","D20180114A0928","<U+4E4C><U+4E91><U+5BC6><U+5E03>","<U+5C0F><U+96E8><U+7EF5><U+7EF5>","<U+9633><U+5149><U+5145><U+8DB3>","2","3","2","3","1","60","176","180","4","2",NA,NA,NA,"<U+662F>","1","4","Yangzhou","Image.2.tag","s-1","s"
"1513","D20180114A0930","<U+53F0><U+98CE>","<U+5168><U+7403><U+53D8><U+6696>","<U+7F8E><U+56FD><U+9000><U+51FA><U+5DF4><U+9ECE><U+534F><U+5B9A>","1","1","1","5","1","35","176","160","7","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.2.tag","h-1","h"
"1514","D20180114A0933","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+5927><U+6C14><U+6C61><U+67D3>","<U+6E29><U+5EA6><U+4E0A><U+5347>","2","1","3","4","1","34","171","150","7","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.2.tag","c-1","c"
"1515","D20180114A0934","<U+6C14><U+6E29><U+4E0B><U+964D><U+5E45><U+5EA6><U+8F83><U+5927>","<U+7A7A><U+6C14><U+6C61><U+67D3><U+592A><U+91CD>","<U+5927><U+73AF><U+5883><U+4E0D><U+4E50><U+89C2>","1","1","1","3","0","66","153","110","3","4",NA,"<U+5426>","0","<U+5426>","1","5","Yangzhou","Image.2.tag","c-1","c"
"1516","D20180114A0935","<U+5384><U+5C14><U+5C3C><U+8BFA><U+73B0><U+8C61>","<U+6D77><U+6D0B><U+6E29><U+5EA6><U+5347><U+9AD8>","<U+4E24><U+6781><U+51B0><U+96EA><U+878D><U+5316>,<U+5E94><U+4E25><U+9632><U+91CD><U+5EA6><U+78B3><U+973E><U+6C61><U+67D3><U+63A7><U+5236><U+6E29><U+5BA4><U+6548><U+5E94>",NA,"1","1","5","1","68","160","100","3","2","1","<U+5426>","0","<U+662F>","0","5","Yangzhou","Image.2.tag","a-5","a"
"1517","D20180114A0938","<U+964D><U+6E29>","<U+4E0B><U+96E8><U+6253><U+96F7>",NA,"2","1","1","4","1","65","170","148",NA,NA,NA,NA,NA,"<U+5426>","2","5","Yangzhou","Image.2.tag","s-1","s"
"1518","D20180114A0940","<U+611F><U+5192>","<U+6CE8><U+610F><U+6DFB><U+51CF><U+8863><U+7269>",NA,"2","2","1","3","0","30","163","130","6","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.2.tag","f-3","f"
"1519","D20180114A0942","<U+5BD2><U+51B7>","<U+52A0><U+8863>","<U+6234><U+53E3><U+7F69>","2","1","1","5","1","29","173","145","7","1","1",NA,NA,"<U+5426>","0","3","Yangzhou","Image.2.tag","f-3","f"
"1520","D20180114A0947","<U+6253><U+96F7>","<U+96FE><U+973E>","<U+66B4><U+96E8>","2","3","1","5","0","68","162","104","3","2",NA,NA,NA,"<U+5426>","0","4","Yangzhou","Image.2.tag","c-1","c"
"1521","D20180114A0949","<U+4E45><U+6674><U+5FC5><U+6709><U+4E45><U+9634>","<U+522E><U+4E1C><U+5357><U+98CE><U+6696><U+548C>,<U+522E><U+897F><U+5317><U+98CE><U+51B7>","<U+51B7><U+4E0D><U+8FC7><U+4E09><U+3001><U+56DB><U+4E5D>","2","2","3","4","1","72","175","150","6","2","1","<U+5426>","0","<U+662F>","2","4","Yangzhou","Image.2.tag","s-5","s"
"1522","D20180114A1000","<U+5168><U+7403><U+6C14><U+5019><U+53D8><U+6696>","<U+96FE><U+973E><U+8BB8><U+591A><U+4E0D><U+7A33><U+5B9A><U+56E0><U+7D20>","<U+53F0><U+98CE>","1","3","1","5","0","68","160","130","4","2",NA,NA,NA,"<U+5426>","0","3","Yangzhou","Image.2.tag","c-1","c"
"1523","D20180114A1002","<U+96FE><U+973E>","<U+7A7A><U+6C14><U+6C61><U+67D3>","<U+6CBB><U+7406>","2","1","1","5","1","74","166","150","6","2","3",NA,NA,"<U+5426>","0","3","Yangzhou","Image.2.tag","c-1","c"
"1524","D20180114A1003","<U+4E0B><U+96E8><U+65F6><U+4E4C><U+4E91><U+538B><U+5883>","<U+53F0><U+98CE><U+5927><U+4E34><U+5927><U+98CE><U+5927><U+96E8>","<U+4E0B><U+96EA><U+5929><U+767D><U+96EA><U+98DE><U+821E>","2","1","1","5","1","70","170","140","3","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","s-1","s"
"1525","D20180114A1004","<U+5929><U+6C14><U+51B7>,<U+8DEF><U+9762><U+6ED1>","<U+5C11><U+51FA><U+95E8>,<U+591A><U+5728><U+5BB6>",NA,"2","1","2","5","1","72","168","160","3","2",NA,NA,NA,"<U+662F>",NA,"3","Yangzhou","Image.2.tag","f-4","f"
"1526","D20180114A1006","<U+6253><U+96F7>","<U+95EA><U+7535>",NA,"2","2","3","3","1","69","172","146","3","2","1","<U+5426>",NA,"<U+5426>",NA,"3","Yangzhou","Image.2.tag","s-1","s"
"1527","C20180113A1121","<U+53D7><U+51C9>","<U+611F><U+5192>","<U+4FDD><U+6696>","2","1","1","5","0","24","158","98","5","2","1","<U+5426>","0","<U+5426>","1","5","Yangzhou","Image.2.tag","e-2","e"
"1528","C20180113A1120","<U+6781><U+7AEF><U+5929><U+6C14>","<U+4EBA><U+4E3A><U+7834><U+574F>","<U+4EBA><U+7C7B><U+6C61><U+67D3>","2","1","1","3","0","38","170","138","4","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","d-3","d"
"1529","C20180113A1119","<U+6C14><U+5019><U+53D8><U+6696>","<U+81EA><U+7136><U+707E><U+5BB3><U+591A>","<U+6D77><U+5E73><U+9762><U+4E0A><U+5347>",NA,"3","3","4","0","41","160","125","4","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","a-10","a"
"1530","C20180113A1000","<U+4E0D><U+8981><U+611F><U+5192>","<U+4E0D><U+8981><U+53D7><U+51C9>",NA,"2","3","3","5","1","80","179","140","3","2","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.2.tag","e-2","e"
"1531","C20180113A0943","<U+6625><U+6696><U+82B1><U+5F00>","<U+79CB><U+9AD8><U+6C14><U+723D>","<U+5BD2><U+51AC><U+814A><U+6708>","3","3","3","5","1","77","160","130","4","2",NA,NA,NA,"<U+5426>","0","3","Yangzhou","Image.2.tag","s-2","s"
"1532","C20180113A0941","<U+96FE><U+973E>","Pm2.5<U+8D85><U+6807>","<U+7A7A><U+6C14><U+8D28><U+91CF><U+5371><U+5BB3><U+5065><U+5EB7>","2","3","1","4","1","40","175","150","5","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.2.tag","c-1","c"
"1533","C20180113A0939","<U+96FE><U+973E>","Pm2.5<U+8D85><U+6807>","<U+5168><U+7403><U+53D8><U+6696>","1","2","3","4","1","30","165","130","8","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","c-1","c"
"1534","C20180113A0937","<U+591A><U+7A7F><U+8863><U+670D>","<U+5E26><U+96E8><U+4F1E>","<U+9632><U+6652>","2","3","1","4","1","71","173","150","3","2","3",NA,NA,"<U+5426>",NA,"6","Yangzhou","Image.2.tag","f-2","f"
"1535","C20180113A0936","<U+96FE><U+973E>","Pm<U+592A><U+9AD8>","<U+51CF><U+5C11><U+7A7A><U+6C14><U+6C61><U+67D3>","2","2","1","4","0","31","162","120","7","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","c-1","c"
"1536","C20180113A0935","<U+96FE><U+973E>","<U+7A7A><U+6C14><U+8D28><U+91CF><U+4E0D><U+5229><U+4E8E><U+5065><U+5EB7>","Pm2.5","2","3","1","4","0","43","160","106","6","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.2.tag","e-2","e"
"1537","C20180113A0934","<U+51CF><U+5C11><U+4EBA><U+4E3A><U+626C><U+5C18>","<U+51CF><U+5C11><U+7A7A><U+6C14><U+6C61><U+67D3>","<U+9910><U+996E><U+4E1A><U+6392><U+6C61>","3","1","3","2","1","63","176","145","4","2",NA,NA,NA,"<U+662F>","2","3","Yangzhou","Image.2.tag","g-2","g"
"1538","C20180113A0933","<U+5929><U+6C14><U+6076><U+52A3>","<U+96FE><U+973E>","<U+5927><U+6C14><U+6C61><U+67D3>","1","2","3","3","0",NA,NA,NA,"6",NA,"1","<U+5426>","0","<U+5426>","0","2","Yangzhou","Image.2.tag","c-1","c"
"1539","C20180113A0931","<U+96FE><U+973E>","<U+53E3><U+7F69>","<U+611F><U+5192>","1","1","3","4","0","40","154","108","6","2","1",NA,"0","<U+5426>","1","3","Yangzhou","Image.2.tag","f-1","f"
"1540","C20180113A0928","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+70DF><U+82B1><U+7206><U+7AF9>","<U+9505><U+7089><U+6D74><U+5BA4>","2","1","1","4","1","75","172","140","4","2","1","<U+5426>","1","<U+5426>","0","5","Yangzhou","Image.2.tag","d-3","d"
"1541","C20180113A0927","<U+7A7A><U+6C14><U+6C61><U+67D3>","<U+73AF><U+5883><U+6C61><U+67D3>",NA,"2","3","2","3","0","43","160","140","4","3","1","<U+5426>","0","<U+5426>",NA,"2","Yangzhou","Image.2.tag","c-2","c"
"1542","C20180113A0925","<U+5E26><U+53E3><U+7F69>","<U+6DFB><U+8863>","<U+96FE><U+973E>","3","3","3","4","0","25","162","98","6","1",NA,"<U+5426>","0","<U+5426>","0","5","Yangzhou","Image.2.tag","f-3","f"
"1543","C20180113A0924","<U+5E26><U+53E3><U+7F69>","<U+6DFB><U+8863>","<U+96FE><U+973E>","3","3","3","4","0","24","170",NA,"6","1",NA,"<U+5426>","0","<U+5426>",NA,NA,"Yangzhou","Image.2.tag","f-3","f"
"1544","C20180113A0923","<U+5BD2><U+6D41>","Pm2.5 ","<U+80BA><U+7ED3><U+6838>","1","1","1","2","1","30","172","140","7","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","c-1","c"
"1545","C20180113A0922","<U+96FE><U+973E>","<U+81ED><U+6C27>","<U+6C99><U+5C18>","2","1","1","4","1","50","170","160","7","2","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.2.tag","c-1","c"
"1546","C20180114A1008","<U+5168><U+7403><U+53D8><U+6696>","<U+73AF><U+5883><U+6C61><U+67D3>","<U+5DE5><U+4E1A><U+6C61><U+67D3>","2","2","3","2","0","43","163","120","3","2",NA,"<U+5426>","0","<U+5426>","1","2","Yangzhou","Image.2.tag","c-2","c"
"1547","C20180114A1010","<U+6392><U+653E>","<U+5E26><U+53E3><U+7F69>","<U+591A><U+5403><U+6C34><U+679C>","1","3","1","3","0","38","161","108","4","2","1","<U+5426>","0","<U+5426>","1","8","Yangzhou","Image.2.tag","f-1","f"
"1548","C20180114A1011","<U+96FE><U+5929><U+5E26><U+53E3><U+7F69>","<U+591A><U+7A7F><U+8863>","<U+589E><U+52A0><U+62B5><U+6297><U+529B>","1","3","1","3","0","45","160","110","4","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.2.tag","f-3","f"
"1549","C20180114A1015","<U+4E1C><U+8FB9><U+65E5><U+51FA><U+897F><U+8FB9><U+96E8>","<U+516D><U+6708><U+5929>","<U+98CE><U+96F7><U+6FC0><U+8361><U+65E5><U+51FA><U+51B0><U+82B1>","2","2","3","1","0","43","163","110","4","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.2.tag","s-5","s"
